peptide,Protein,LOD,LOQ,slope_linear,intercept_linear,intercept_noise,stdev_noise,stndev_noise
Q9Y6Q5,sp|Q9Y6Q5|AP1M2_HUMAN,65.28200033601433,inf,3873.6677671592042,-26770.9028149409,55901.256781324104,,85104.31044051504
O15111,sp|O15111|IKKA_HUMAN,30.851242919955517,43.42374420723633,3924.731103204112,-25712.360491692234,36199.88488082052,,29585.293643971156
O75439,sp|O75439|MPPB_HUMAN,inf,inf,1966.6666666666679,80999.99999999991,360666.6666666666,,inf
O76013,sp|O76013|KRT36_HUMAN,5.755433223074972,inf,9831.676974453285,61440.283720252344,69799.89434083483,,24112.97483836359
P15374,sp|P15374|UCHL3_HUMAN,13.774408066684117,28.580822843112095,4483.350787746642,14370.750497337383,28966.895410408313,,23579.679171720505
P22061,sp|P22061|PIMT_HUMAN,3.639395965616768,44.51965222262784,27381.403283165164,35430.922774632076,64233.488836655204,,35424.601289826955
P22891,sp|P22891|PROZ_HUMAN,0.1,1.1090909090909091,576295.8157379826,43831.914334351735,48633.333341646525,,0.1
P47755,sp|P47755|CAZA2_HUMAN,10.190051089206063,11.097222290325194,39584.01723236194,-42822.09999778733,201665.6070468025,,79437.72543459578
P50453,sp|P50453|SPB9_HUMAN,,inf,0.0,79196390.30782571,93166830.11757685,,
P55786,sp|P55786|PSA_HUMAN,8.857716404309592,41.07973585733145,15202.77624890736,-4107.877386438902,57599.6926294461,,36477.15527755498
P61006,sp|P61006|RAB8A_HUMAN,0.18043545061082092,23.370839335822453,77576.04362593337,15406.944123570229,16433.33357100389,,6485.539470408165
Q05823,sp|Q05823|RN5A_HUMAN,inf,inf,1998.943747485353,-17044.7620596957,19375.464561293767,,inf
Q06033,sp|Q06033|ITIH3_HUMAN,0.1,1.1090909090909091,1417350.0609897058,70356.06570641168,70500.44620125729,,0.1
Q8N4L2,sp|Q8N4L2|PP4P2_HUMAN,8.043079775969659,8.971937556010369,14532.908645619791,-21597.76799493126,51400.12175550424,,21945.72693158182
Q9BRJ7,sp|Q9BRJ7|TIRR_HUMAN,29.16808026414057,63.51082922698151,3308.25639517811,-47907.69136114338,23326.767644538406,,12630.514531614828
Q9UJS0,sp|Q9UJS0|S2513_HUMAN,26.598117076696102,inf,4873.101201059073,2892.072158064155,52466.88201856387,,40020.25320592895
Q9ULZ3,sp|Q9ULZ3|ASC_HUMAN,6.482113357547982,inf,5512.963269104982,39998.86520665684,40000.68721068586,,17866.91542115389
O43747,sp|O43747|AP1G1_HUMAN,inf,inf,6066.666666666667,-123666.66666666674,334666.6666666667,,inf
O75888,sp|O75888|TNF13_HUMAN,22.6283996907872,45.292807862172765,1691.6004232873163,-7108.359843997199,12420.041810745975,,9374.904420253515
P02774,sp|P02774|VTDB_HUMAN,6.8268341141126125,inf,213143.80694761843,-1194232.7400183673,34700.2712220496,,113082.20062070875
P07357,sp|P07357|CO8A_HUMAN,26.553219504896077,28.03699284823151,24018.190718189962,-177803.58600306744,241665.9394405454,,109145.38240347138
P34947,sp|P34947|GRK5_HUMAN,3.2393797889299036,inf,1895.3738216217905,9196.089079407773,9196.862188100362,,3069.5312707679363
P36969,sp|P36969|GPX4_HUMAN,25.360693722017647,inf,13028.953790528718,125667.73813317891,208334.2845383014,,123878.38009739858
Q04759,sp|Q04759|KPCT_HUMAN,36.13987492259642,36.78492669105504,4687.225411606983,80048.40990223469,175666.48853256786,,36888.83073957934
Q5SQH8,sp|Q5SQH8|CF136_HUMAN,0.1,1.1090909090909091,828811.7497107169,13295.181609119609,13295.277859102973,,0.1
Q8WWZ8,sp|Q8WWZ8|OIT3_HUMAN,26.51254894456776,27.25484642997617,14114.497586474428,76093.90436425898,220332.74753181607,,114986.23246091488
Q96MW5,sp|Q96MW5|COG8_HUMAN,43.784761927632616,inf,1695.8974970846646,-56876.92637368619,514.7427253437563,,8431.399532245065
Q96NT1,sp|Q96NT1|NP1L5_HUMAN,2.1506353838294516,3.1390128041948104,4354.863253491782,20534.39057659949,20534.45527258506,,4682.829154356252
Q9H8H3,sp|Q9H8H3|MET7A_HUMAN,6.199432086770191,55.46841725331514,34131.32431586156,-91602.88718410861,52633.22641346388,,33679.35676506966
Q9NZC3,sp|Q9NZC3|GDE1_HUMAN,,inf,0.0,-52914911.60914414,640666.4909187481,,
O75348,sp|O75348|VATG1_HUMAN,34.48883119725394,35.150560175059454,17250.146364925324,-99884.15066595691,187200.46478681132,,153926.38532753245
O75351,sp|O75351|VPS4B_HUMAN,85.07696398290938,85.22770172045574,6088.888888888889,-17555.55555555562,268666.6666666667,,115900.97923685738
O75964,sp|O75964|ATP5L_HUMAN,39.14498825942903,39.75968534771762,49195.646391520735,-675561.248811141,175667.67342674767,,537267.0390866062
P00390,sp|P00390|GSHR_HUMAN,22.376454731881818,23.160530946711294,11693.222444896797,528152.4334537069,592333.2165600593,,98736.03980085262
P07225,sp|P07225|PROS_HUMAN,0.1986750459904901,1.2067692374451315,1949981.2066007918,206993.72066154747,207234.55302857072,,193585.88676749024
P08697,sp|P08697|A2AP_HUMAN,1.7910318719757092,inf,48278.389038615634,-18611.291431137186,44433.44709086344,,11711.697486901348
P19827,sp|P19827|ITIH1_HUMAN,0.1281187425529296,1.1369256239412837,7086486.820153441,2705235.9452766688,2706677.1587641807,,453235.2835142276
P26885,sp|P26885|FKBP2_HUMAN,10.185457715535547,37.401985680524774,7167.754999511908,10802.549717833157,17930.36290388369,,32939.52613839826
P29122,sp|P29122|PCSK6_HUMAN,50.04767650506509,55.59793467116897,9752.1382418851,95474.27533652657,143833.85893372016,,219856.13818267308
P61916,sp|P61916|NPC2_HUMAN,15.724009409643518,16.57528204186934,7128.245916199283,-21502.122235409774,46269.922298173275,,22156.280663493733
Q13017,sp|Q13017|RHG05_HUMAN,,inf,0.0,-75030723.98533006,1506649.832614839,,
Q8NFQ8,sp|Q8NFQ8|TOIP2_HUMAN,86.14414819763756,inf,4075.429693578984,-160294.85729835162,103600.85206397073,,43589.35506519912
Q8WUW1,sp|Q8WUW1|BRK1_HUMAN,2.6955376456895515,3.6784110028037986,12028.003548637238,20816.544800248983,36566.48202114855,,8335.999573469813
Q96A26,sp|Q96A26|F162A_HUMAN,17.220422713486144,23.073524137785103,23902.97216319647,-186685.7621969638,100299.13797159385,,62317.19229518894
Q9C005,sp|Q9C005|DPY30_HUMAN,1.750817526500525,inf,822.2090757771482,4430.344441621182,4430.345539348284,,719.7684812956641
Q9H7B4,sp|Q9H7B4|SMYD3_HUMAN,46.040018477055405,92.91434586062343,16581.431162708395,-510249.39720259054,34536.57841479854,,109311.71074486384
Q9H832,sp|Q9H832|UBE2Z_HUMAN,4.815611853011765,inf,3963.9145934668763,34890.25989281776,34933.49126062939,,9522.721366406886
Q9H8G2,sp|Q9H8G2|CAAP1_HUMAN,24.96740023986253,83.32608894219167,4186.652236381932,51084.2364618022,78599.5247156462,,38507.26689850963
Q9NPY3,sp|Q9NPY3|C1QR1_HUMAN,17.77933205395799,18.609843851392757,26583.91552793995,191421.9393084735,494666.725502698,,84699.73763569492
Q9NWT6,sp|Q9NWT6|HIF1N_HUMAN,inf,inf,2877.777777777779,139888.88888888876,286200.0,,inf
Q9ULQ0,sp|Q9ULQ0|STRP2_HUMAN,74.88481991284237,inf,1278.8533223451852,19596.6675804341,38000.122319845956,,38681.622999673746
O00159,sp|O00159|MYO1C_HUMAN,22.429492366075163,23.213032847225918,7301.201524844872,9758.23768605799,119133.24080849148,,27193.620371125446
O14653,sp|O14653|GOSR2_HUMAN,94.37874555667699,inf,3556.666666666666,-123666.66666666663,83283.33333333331,,64361.86918162391
O15084,sp|O15084|ANR28_HUMAN,48.04155696209185,65.3610379747279,6488.012467922129,-195932.0242614756,57200.01096191397,,29281.092662526757
O60256,sp|O60256|KPRB_HUMAN,16.419509654665244,30.7717150675005,10266.048409443474,-66211.35747578944,49499.9148826466,,26426.10430784093
O60645,sp|O60645|EXOC3_HUMAN,68.69373799502014,71.2235369449175,12069.089773747028,-580872.6307851812,103000.81245404249,,72598.7237584658
O94992,sp|O94992|HEXI1_HUMAN,,inf,0.0,-3997172.1223412203,64600.02318180539,,
P02649,sp|P02649|APOE_HUMAN,0.20532904273958702,1.213356022105854,257050.2520399498,79239.0452350089,79239.04910156882,,26389.93916038627
P12109,sp|P12109|CO6A1_HUMAN,inf,inf,2555.5555555555557,-32555.555555555533,145233.33333333334,,inf
P22234,sp|P22234|PUR6_HUMAN,11.573922597533711,54.44717224721433,15675.854948834703,-18925.54591215882,67533.04181315118,,47486.2720513343
P40967,sp|P40967|PMEL_HUMAN,75.05368903670642,inf,11910.44034925515,-360887.4295209442,271729.8265947331,,130652.61507377986
P46782,sp|P46782|RS5_HUMAN,71.70017424933158,inf,7074.804671283825,-372775.06375154515,37666.7884165945,,48411.437771447825
P78527,sp|P78527|PRKDC_HUMAN,7.865318236781504,inf,56472.77526505286,364316.5101123353,371099.66597434826,,218696.59665593537
Q3ZCQ8,sp|Q3ZCQ8|TIM50_HUMAN,61.25568312485568,68.69146111099448,5188.754762329702,-218210.82146539434,47700.304609101964,,25964.795729678874
Q4G176,sp|Q4G176|ACSF3_HUMAN,54.28943734687004,inf,2882.4281901590907,-23360.095269839832,22700.461921283662,,55212.42372268522
Q5T440,sp|Q5T440|CAF17_HUMAN,inf,inf,1624.4444444444443,-44011.11111111111,126873.33333333333,,inf
Q6IA69,sp|Q6IA69|NADE_HUMAN,60.6972888149025,72.60720129523507,4133.968980615287,-7935.5036109523935,127334.005505327,,57825.60002598738
Q99570,sp|Q99570|PI3R4_HUMAN,66.09872790726091,inf,666.6042731273478,-13806.533637895147,9316.789644030207,,10469.18559466832
Q9BZM1,sp|Q9BZM1|PG12A_HUMAN,inf,inf,512.2222222222224,-19222.222222222226,109266.66666666669,,inf
Q9UKF7,sp|Q9UKF7|PITC1_HUMAN,25.875127936939933,35.608696995725595,7641.172675427607,11343.37318884911,89567.37433534171,,59746.15970922315
Q9ULV4,sp|Q9ULV4|COR1C_HUMAN,0.6012440945698125,1.6052719319984003,94586.24378663058,37559.77938429978,49166.608024826186,,22631.29593186293
O00116,sp|O00116|ADAS_HUMAN,8.488104979117436,9.412467555085946,7961.153097714326,23238.051069995636,59466.23006935795,,15673.462124431424
O94915,sp|O94915|FRYL_HUMAN,76.70008947227602,inf,3854.444444444445,-147111.11111111115,70699.99999999997,,38912.56132184752
O95671,sp|O95671|ASML_HUMAN,22.44615877889629,56.914532654942384,5266.537539655773,-10491.928418798547,41866.609694877494,,32927.499858227624
P15259,sp|P15259|PGAM2_HUMAN,5.43785420295209,27.406837569943015,10591.303030834059,-13655.208317378005,2407.070579448082,,20765.841402067057
P18859,sp|P18859|ATP5J_HUMAN,8.545529523719054,69.51517650790635,25818.417489137988,204015.02686206184,204023.71647606793,,110311.67964756346
P31930,sp|P31930|QCR1_HUMAN,8.267974150018885,24.946524304560903,19886.48631760578,36744.150965359666,110199.35656948082,,45482.87460227385
P32121,sp|P32121|ARRB2_HUMAN,,inf,0.0,-57190415.71643484,32597.660513475537,,
P40939,sp|P40939|ECHA_HUMAN,5.234164276743156,6.191394940614438,27231.87601280003,168618.53672618684,172333.82157297732,,69410.41388405314
P60981,sp|P60981|DEST_HUMAN,68.58859399475025,68.90588092409621,31888.888888888883,-342222.222222222,903000.0000000002,,470995.9153607401
Q02790,sp|Q02790|FKBP4_HUMAN,inf,inf,833.3333333333334,170908.38898478216,267331.90812101006,,inf
Q12805,sp|Q12805|FBLN3_HUMAN,7.622627033739146,25.351617805041734,40663.39075706531,-80632.00084065647,137266.287155852,,46031.786835898034
Q16539,sp|Q16539|MK14_HUMAN,4.502327062967932,5.466950021927852,21423.588495113683,149855.81191181016,164666.91912212432,,40822.4475285623
Q58FF7,sp|Q58FF7|H90B3_HUMAN,38.48698283286055,inf,53510.542372269585,485599.88581563416,588502.0123154001,,978278.5995794152
Q6N069,sp|Q6N069|NAA16_HUMAN,23.604727561043568,75.30657860558983,2708.8276797207914,41441.13122124208,49466.770772070704,,27957.749919397225
Q6P2P2,sp|Q6P2P2|ANM9_HUMAN,inf,inf,432.7991145100944,-5705.7779889797375,4345.249021698829,,inf
Q6P587,sp|Q6P587|FAHD1_HUMAN,80.98307083174049,81.17516102535927,6132.635013733626,-263940.64281856274,68067.35869965865,,82315.80709209031
Q6QHF9,sp|Q6QHF9|PAOX_HUMAN,15.170970620808513,75.15109240407521,2610.1537917532296,-13484.61239804094,13246.59508705926,,6433.679502689994
Q7Z3J2,sp|Q7Z3J2|VP35L_HUMAN,inf,inf,9062.22222222222,-81912333.75254612,405963.5038422197,,inf
Q8TEQ0,sp|Q8TEQ0|SNX29_HUMAN,46.54477846673855,63.82323391183316,7790.384750254332,-233961.5472953321,28200.35776709442,,50219.91365440986
Q9H4A3,sp|Q9H4A3|WNK1_HUMAN,,inf,0.0,225914.80451932873,263198.6036122854,,
Q9H7D0,sp|Q9H7D0|DOCK5_HUMAN,,inf,0.0,584482.3154336954,1045001.2399616019,,
Q9NQA3,sp|Q9NQA3|WASH6_HUMAN,inf,inf,1422.222222222222,-816262.7946815765,3279996.414891446,,inf
Q9NR19,sp|Q9NR19|ACSA_HUMAN,inf,inf,493811.4691500104,-48887479.55058935,418996.50651727617,,inf
Q9NRA2,sp|Q9NRA2|S17A5_HUMAN,inf,inf,2444.444444444444,10222.222222222277,217333.33333333334,,inf
Q9P0J7,sp|Q9P0J7|KCMF1_HUMAN,,inf,0.0,-7822280.375619297,0.25897675193846226,,
Q9Y5S1,sp|Q9Y5S1|TRPV2_HUMAN,inf,inf,2014.4444444444443,-466632.94000079914,186635.58359232708,,inf
A0A0J9YXX1,sp|A0A0J9YXX1|HV5X1_HUMAN,2.5327938933961645,inf,36831.045607130116,4728.637830524007,43166.62448262062,,27423.73037451909
O00584,sp|O00584|RNT2_HUMAN,inf,inf,3099.8311912156632,-29485.651336316674,171472.60880063695,,inf
O43252,sp|O43252|PAPS1_HUMAN,,inf,0.0,-15559394.622031342,19650.12909229286,,
O94919,sp|O94919|ENDD1_HUMAN,2.7119298287044646,3.6946376082125,42734.392919256876,-273.92215406885225,55967.05482047504,,29825.84894738285
O95167,sp|O95167|NDUA3_HUMAN,,inf,0.0,8216717.810712157,9646571.008229602,,
P09769,sp|P09769|FGR_HUMAN,8.54929620961403,9.4730406923452,1357.2222417499033,16928.241969112023,16933.452803133798,,5799.0420664872645
P23368,sp|P23368|MAOM_HUMAN,8.63501499400242,15.095165448971946,23090.967268264743,145370.03304728732,227000.29588743695,,58880.29287366775
P29144,sp|P29144|TPP2_HUMAN,34.85747693653053,35.51548221999992,12633.327372454038,54400.30952050099,174999.8121190996,,159883.20745917893
P32004,sp|P32004|L1CAM_HUMAN,,inf,0.0,-173152931.2598322,585328.9812232256,,
P49641,sp|P49641|MA2A2_HUMAN,inf,inf,7399.999999999998,-147333.33333333314,1602000.0,,inf
P50991,sp|P50991|TCPD_HUMAN,18.40722862725875,19.231398035064217,28221.212504432144,-54732.84588396468,106167.32645281075,,179287.06918538027
P63010,sp|P63010|AP2B1_HUMAN,16.68602828213291,56.23912596637284,7464.925339687126,-66974.49969649414,24233.40689953594,,16676.024372999967
Q13418,sp|Q13418|ILK_HUMAN,0.23968363732761086,1.2473636005869277,272956.1965366862,147219.9875836474,153666.6667884133,,29488.227406128626
Q14789,sp|Q14789|GOGB1_HUMAN,15.518051388936415,inf,2163.2518082688016,22846.398869544875,34333.243118799895,,11041.304239334933
Q15642,sp|Q15642|CIP4_HUMAN,75.34517123971598,inf,7188.88888888889,-199888.888888889,180833.33333333337,,80462.92106720131
Q567U6,sp|Q567U6|CCD93_HUMAN,8.215930677333185,24.903943281454424,1485.0888132166813,-6205.341082791767,2033.3600311846512,,1981.3428125474231
Q7L1W4,sp|Q7L1W4|LRC8D_HUMAN,inf,inf,5166.666666666666,1592622.0724012319,2258969.697230288,,inf
Q92616,sp|Q92616|GCN1_HUMAN,inf,inf,4544.444444444446,3141345.2710508807,91025056.38329937,,inf
Q9BWP8,sp|Q9BWP8|COL11_HUMAN,22.970313870447264,28.416857334153015,120589.7521653651,-1231026.2097818677,637876.9416133224,,450540.6527013468
Q9NWU1,sp|Q9NWU1|OXSM_HUMAN,48.738189612784126,49.25598567730146,1153.9216981793618,-3316.6000983558124,8900.108215474655,,22011.67310517056
Q9P0N8,sp|Q9P0N8|MARH2_HUMAN,10.96944180041551,inf,8847.116769182207,136052.6470880986,138966.11311813377,,47067.23323549457
Q9Y6D5,sp|Q9Y6D5|BIG2_HUMAN,3.386527262989951,4.362420927000153,26505.157968488045,18619.611238938036,21633.641841276214,,43373.204733900966
O00399,sp|O00399|DCTN6_HUMAN,62.47741287693695,81.04919842269543,12706.667164269147,-750333.375629782,10399.962383445469,,16573.17634931685
O14681,sp|O14681|EI24_HUMAN,inf,inf,8355.208088337664,-17533.838653243016,101100.65680864282,,inf
O95858,sp|O95858|TSN15_HUMAN,,inf,0.0,-143430824.75901103,1983.4607389867306,,
O95861,sp|O95861|BPNT1_HUMAN,66.2870615088813,inf,7245.147762146291,-90977.5026457117,144500.61138837322,,122390.72065811999
P04439,sp|P04439|HLAA_HUMAN,4.505165495375012,5.469759783300517,138799.41453891253,215100.23085662845,293431.3378356437,,273491.6130899731
P13804,sp|P13804|ETFA_HUMAN,7.552770582788565,60.77996327754667,23271.512145097306,140449.81399952847,229333.2572275463,,43440.47455923995
P19367,sp|P19367|HXK1_HUMAN,8.15913800087309,15.580621798782335,40039.01707381977,-9145.375953297531,76069.27158122175,,120734.60909504505
P35908,sp|P35908|K22E_HUMAN,,inf,0.0,1089960.3166523026,1110009.0207750185,,
P61158,sp|P61158|ARP3_HUMAN,5.8337227196505905,6.784897237633918,94544.66303911855,-42735.47427321519,305330.7363142108,,101740.5691027947
Q07960,sp|Q07960|RHG01_HUMAN,5.675318029282447,6.628092594643231,25516.933596632734,25913.4375186996,101865.98320436795,,34432.083803652204
Q13884,sp|Q13884|SNTB1_HUMAN,,inf,0.0,207680.95355515066,222669.0052341871,,
Q53H82,sp|Q53H82|LACB2_HUMAN,31.993324652895595,69.77481095684249,850.573332177364,9739.16949740154,20466.65643736162,,8242.590908742766
Q8NBS9,sp|Q8NBS9|TXND5_HUMAN,2.8313810074344716,3.812882209379578,17084.921812000648,23354.990445501542,37800.214483340635,,16964.349547081245
Q8NHV4,sp|Q8NHV4|NEDD1_HUMAN,,inf,0.0,-25383081.197537526,37200.74882286042,,
Q92499,sp|Q92499|DDX1_HUMAN,7.692503260542312,8.62490221750653,5846.268279310131,134664.4520694716,134667.7646592964,,22484.562605386738
Q96BZ9,sp|Q96BZ9|TBC20_HUMAN,17.650469960593455,inf,666.6585912465898,7501.470746221285,10849.888380775728,,4209.20990210752
Q96JP2,sp|Q96JP2|MY15B_HUMAN,20.628735132114958,62.31869243645862,289344.5218625224,-5467365.949280419,13074.372895870358,,244185.59062706563
Q9H7P6,sp|Q9H7P6|MB12B_HUMAN,17.192271922404025,inf,156012.0909460573,-690565.0558685041,15847.502367683686,,987894.866245628
Q9UBX5,sp|Q9UBX5|FBLN5_HUMAN,15.448219539503423,28.25909536685139,42437.4763140693,-479508.9364145995,75573.07215142302,,50250.721118098285
A1L0T0,sp|A1L0T0|HACL2_HUMAN,0.7719342084119913,inf,11437.167657574953,26601.285252269965,26601.285269906068,,4414.370472294625
O00410,sp|O00410|IPO5_HUMAN,inf,inf,6109.5309550723105,-5698.936915498238,240334.35021289668,,inf
P00488,sp|P00488|F13A_HUMAN,0.5699273067686098,1.5742714753871088,316533.06753255334,45275.7897749707,151666.71253811652,,37004.95795944439
P03950,sp|P03950|ANGI_HUMAN,72.94867436726105,81.41929148458334,4283.08533919886,-155845.58717175023,68567.52968895584,,44016.14041785071
P05090,sp|P05090|APOD_HUMAN,4.181876873646882,5.149736703206004,90886.80132518614,66974.53326411359,208932.29104999726,,119059.82739782552
P36543,sp|P36543|VATE1_HUMAN,1.557038455327857,2.5514118042639393,13046.064336831001,14288.58147293962,18253.227114198606,,8174.2891109341
P48553,sp|P48553|TPC10_HUMAN,,inf,0.0,-204455544.20089287,3184335.7295542657,,
P55735,sp|P55735|SEC13_HUMAN,inf,inf,6159.998382860355,-307999.8625437424,32732.926255708735,,inf
Q15691,sp|Q15691|MARE1_HUMAN,1.204558525209635,2.2024922774802445,27817.381254048785,2581.0841237531295,14906.759473630325,,10590.994194346977
Q8IYQ7,sp|Q8IYQ7|THNS1_HUMAN,inf,inf,41555.55555555555,-1602222.222222222,1399666.666666667,,inf
Q8WUD1,sp|Q8WUD1|RAB2B_HUMAN,2.3862856529317296,3.3722827675485805,6065.616737368007,18194.692033272702,18194.720944318404,,7237.13264275907
Q969M3,sp|Q969M3|YIPF5_HUMAN,3.5718539168749905,21.10424411380681,4627.0226493349155,18549.958723664215,21766.77771333888,,6655.114991910776
Q969Z0,sp|Q969Z0|FAKD4_HUMAN,79.12517497699157,inf,4847.314555945719,-234288.4039242179,21233.807569436904,,64011.20045703421
Q96RD7,sp|Q96RD7|PANX1_HUMAN,3.0367753068497185,39.27555625277457,7360.243635542117,27869.297984116412,27869.368081249493,,11175.66801383951
Q9H0U3,sp|Q9H0U3|MAGT1_HUMAN,17.25889399248093,24.78081272043721,24255.66094557518,-85395.47916483745,174665.70965175974,,79282.34608032231
Q9H3K6,sp|Q9H3K6|BOLA2_HUMAN,1.331861061316853,inf,3270.9812186523422,1513.7679255191604,1533.33885166347,,2168.460795638746
Q9NR09,sp|Q9NR09|BIRC6_HUMAN,25.094586140479414,66.7087049513242,2268.509579620043,-8540.181743546018,28233.27326719289,,10076.927022769501
Q9NRW7,sp|Q9NRW7|VPS45_HUMAN,inf,inf,7133.682166742407,-89362.98417930253,376670.07679710654,,inf
Q9P227,sp|Q9P227|RHG23_HUMAN,36.70327855016801,60.99898981373988,4819.5285970474315,-129543.20842501821,27299.84276055824,,10024.724696177935
Q9UPU5,sp|Q9UPU5|UBP24_HUMAN,53.83444376969707,inf,2894.1762639405442,78863.98362500111,107434.55165253817,,63617.90065658106
O60313,sp|O60313|OPA1_HUMAN,,inf,0.0,1128591.5404318282,1140006.130553618,,
P11169,sp|P11169|GTR3_HUMAN,0.6283850567496747,25.72222721413612,183855.06882029417,31976.534600309584,84466.58905746695,,31520.861698599267
P24311,sp|P24311|COX7B_HUMAN,,inf,0.0,1854402.6584646888,2266684.8852666337,,
P25685,sp|P25685|DNJB1_HUMAN,7.180988687116337,8.118554457953547,10696.736607498802,16649.678485040782,50299.81083627253,,21581.506108140173
P51571,sp|P51571|SSRD_HUMAN,48.00511190247484,48.53031279234883,16986.47463407664,-45696.68126618995,99233.1975141429,,335253.8684285333
P51649,sp|P51649|SSDH_HUMAN,inf,inf,14809.200634653656,-242119.15730720363,205299.90820052824,,inf
